"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",25.305,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",24.786,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",25.336,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",26.203,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",26.03,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",24.275,"B"
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",24.626,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",24.72,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",24.15,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",21.881,"B"
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",22.486,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",22.542,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",22.284,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",22.336,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",22.09,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",22.342,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",22.136,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",21.184,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",20.154,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",19.269,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",18.373,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",16.638,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",15.613,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",15.398,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",15.468,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",15.043,
"PRT","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",14.596,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",34.81,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",34.69,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",34.657,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",37.564,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",40.239,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",34.185,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",33.282,"B"
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",31.128,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",29.372,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",30.159,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",29.429,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",29.198,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",28.72,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",26.544,"B"
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",26.535,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",27.029,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",26.866,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",26.594,
"SVK","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",26.39,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",21.807,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",21.468,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",22.189,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",20.64,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",19.24,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",21.034,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",19.646,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",19.317,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",18.402,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",18.798,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",18.556,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",19.775,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",20.275,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",21.321,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",21.66,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",22.123,"B"
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",21.958,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",21.949,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",22.65,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",21.882,"B"
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",21.27,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",20.662,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",19.637,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",19.021,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",18.489,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",18.265,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",18.208,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",17.777,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",17.645,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",18.65,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",18.045,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",18.023,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",19.041,
"ESP","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",18.554,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1970",7.666,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1971",7.768,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1972",8.49,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1973",9.326,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1974",8.995,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1975",8.56,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1976",8.118,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1977",7.701,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1978",7.507,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1979",7.381,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",6.974,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",7.019,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",7.298,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",7.393,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",7.157,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",7.671,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",7.933,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",8.143,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",7.585,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",8.6,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",8.628,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",9.154,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",10.108,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",11.203,"B"
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",12.355,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",12.929,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",14.254,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",13.028,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",14.286,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",14.635,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",14.511,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",14.61,"B"
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",14.706,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",14.215,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",14.128,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",13.922,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",13.952,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",13.704,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",13.65,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",13.475,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",13.301,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",10.245,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",10.149,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",9.846,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",9.816,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",9.867,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",10.129,
"SWE","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",9.79,
"CHE","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",14.192,
"CHE","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",14.158,
"CHE","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",14.007,
"CHE","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",13.82,
"CHE","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",13.601,
"CHE","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",13.718,
"CHE","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",13.809,
"CHE","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",13.478,
"TUR","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",10.714,
"TUR","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",12.903,
"TUR","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",11.905,
"TUR","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",10.938,
"TUR","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",13.889,
"TUR","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",12.403,
"TUR","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",13.333,
"TUR","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",22.021,
"TUR","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",31.628,
"TUR","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",27.339,"B"
"TUR","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",27.806,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1970",15.819,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1971",15.992,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1972",15.6,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1973",15.005,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1974",14.959,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1975",12.706,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1976",13.111,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1977",13.654,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1978",13.849,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1979",13.627,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",13.528,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",13.383,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",14.488,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",14.289,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",15.156,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",15.008,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",15.07,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",14.468,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",14.664,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",14.777,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",14.485,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",14.7,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",15.092,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",15.52,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",15.948,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",16.126,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",16.546,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",16.925,"B"
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",11.652,"B"
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",11.712,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",11.778,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",11.79,
"GBR","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",11.888,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",9.362,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",9.254,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",9.228,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",9.307,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",9.168,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",8.787,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",8.545,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",8.538,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",8.857,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",9.319,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",9.881,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",10.394,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",11.294,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",11.867,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",12.242,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",12.482,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",12.793,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",12.941,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",12.917,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",13.187,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",13.14,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",12.924,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",12.863,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",12.394,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",12.264,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",11.839,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",11.771,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",12.338,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",12.607,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",12.323,
"USA","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",11.957,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",19.973,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",22.79,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",25.52,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",27.158,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",25.702,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",25.634,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",23.113,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",21.048,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",19.899,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",18.788,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",19.983,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",20.458,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",19.87,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",20.15,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",19.327,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",18.703,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",18.22,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",19.026,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",18.185,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",22.091,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",21.213,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",21.234,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",21.305,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",21.146,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",20.077,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",19.07,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",19.75,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",19.778,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",19.556,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",20.135,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",20.096,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",18.543,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",18.293,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",18.302,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",18.395,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",13.333,"B"
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",13.602,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",13.435,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",14.012,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",13.623,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",13.436,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",13.25,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",12.957,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",12.859,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",13.41,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1971",0.727,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1972",0.686,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1973",0.682,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1974",0.755,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1975",0.682,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1976",0.631,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1977",0.613,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1978",0.591,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1979",0.523,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1980",0.54,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1981",0.548,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1982",0.565,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1983",0.58,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1984",0.57,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1985",0.581,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1986",0.6,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1987",0.583,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1988",0.596,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1989",0.624,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1990",0.679,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1991",0.741,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1992",0.78,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1993",0.821,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1994",0.862,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1995",0.885,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1996",0.927,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1997",0.952,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1998",1.02,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1999",1.076,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2000",1.196,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2001",1.236,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2002",1.214,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2003",1.246,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2004",1.27,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2005",1.216,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2006",1.22,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2007",1.226,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2008",1.272,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2009",1.33,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2010",1.318,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2011",1.308,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2012",1.328,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2013",1.313,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2014",1.3,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2015",1.351,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2016",1.355,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1971",34.039,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1972",34.241,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1973",38.03,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1974",45.442,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1975",44.458,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1976",44.439,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1977",45.509,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1978",48.226,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1979",47.415,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1980",54.994,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1981",62.869,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1982",65.391,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1983",72.787,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1984",76.254,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1985",81.943,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1986",86.612,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1987",90.859,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1988",100.919,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1989",111.864,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1990",122.088,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1991",134.934,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1992",148.858,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1993",164.385,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1994",181.806,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1995",196.052,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1996",215.21,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1997",232.046,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1998",258.948,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1999",287.245,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2000",338.16,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2001",367.652,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2002",381.433,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2003",406.171,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2004",441.008,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2005",437.125,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2006",457.501,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2007",486.075,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2008",516.333,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2009",531.594,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2010",561.965,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2011",583.222,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2012",589.993,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2013",613.247,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2014",602.887,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2015",635.229,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2016",672.576,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1990",0.782,"B"
"AUT","PHARMAEXP","TOT","PC_GDP","A","1991",0.778,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1992",0.799,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1993",0.838,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1994",0.85,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1995",0.851,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1996",0.874,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1997",1.007,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1998",1.084,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1999",1.168,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2000",1.172,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2001",1.196,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2002",1.236,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2003",1.299,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2004",1.292,"B"
"AUT","PHARMAEXP","TOT","PC_GDP","A","2005",1.274,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2006",1.265,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2007",1.286,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2008",1.306,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2009",1.265,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2010",1.249,
